2,1,1,1,31,2,2,1,1,1,10,10,10,10,1,1,1,1,1,1,1,1
2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,3,1,12,12,12,12,10,10,10,10,10,1,1,1,1,1,1,1,1
2,1,2,1,31,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,2,3,31,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,3,1,31,12,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2,1,3,2,2,2,1,1,1,1,1,1,1,1,11,11,11,11,11,1,1,1
2,1,3,3,31,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,2,31,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,1,3,31,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,19
2,2,2,1,12,2,2,2,2,2,2,2,32,32,32,32,32,32,2,2,2,2
2,2,2,2,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,3,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,3,1,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,3,3,12,2,2,2,2,2,2,2,2,2,11,11,11,11,11,2,2,2
2,3,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,3,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,3,1,3,2,2,2,2,2,11,11,22,22,2,2,2,2,2,2,2,2,2
2,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,3,2,2,9,9,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
2,3,2,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,4,1,1,2,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4
2,4,1,2,22,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,2,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,2,2,22,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,2,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,3,1,2,15,15,15,15,15,4,4,4,4,4,4,4,4,4,4,4,4
2,4,3,2,15,15,15,15,15,15,15,15,4,4,4,4,4,4,4,4,4,4
