3,1,1,1,18,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,2,1,1,1,1,1,1,1,1,1,28,28,28,28,28,28,28,27,27,27
3,1,2,2,31,1,1,1,1,1,1,1,10,10,10,10,1,1,1,1,1,1
3,1,2,3,26,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,3,1,1,1,1,1,1,1,1,1,1,1,28,28,28,28,28,28,28,28
3,1,3,2,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,3,3,31,31,31,31,31,33,33,33,33,33,33,11,11,11,11,11,11,11
3,2,1,1,26,10,10,10,10,10,10,26,26,26,26,11,11,11,11,11,11,11
3,2,1,2,26,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,2,1,3,1,1,10,10,10,10,11,11,11,11,11,11,11,11,31,11,11,11
3,2,2,1,11,11,11,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
3,2,2,2,8,8,8,19,19,19,19,7,7,7,7,7,7,7,7,7,7,20
3,2,2,3,26,26,11,11,11,10,26,26,11,11,11,26,26,26,26,26,26,26
3,2,3,1,11,28,28,28,28,28,28,28,28,28,28,28,28,28,12,12,12,12
3,2,3,2,20,20,20,28,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3,2,3,3,26,26,26,26,26,26,26,26,26,10,10,10,10,10,10,10,10,2
3,3,1,1,33,33,33,33,33,33,33,33,33,33,26,26,26,26,26,26,26,26
3,3,1,2,26,26,26,26,26,18,18,18,3,3,3,3,3,3,3,3,3,3
3,3,1,3,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,2,1,26,18,18,18,18,18,18,3,3,3,3,3,3,3,3,3,3,3
3,3,2,2,1,30,30,30,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,2,3,26,26,26,26,3,18,18,18,18,18,26,26,26,3,3,3,3,3
