1.555000000000000000e+02,1.287857142857142776e+02,1.214285714285714306e+02,1.172857142857142918e+02,1.137500000000000000e+02,1.112500000000000000e+02,1.103571428571428612e+02,1.093571428571428612e+02,1.075000000000000000e+02,1.082500000000000000e+02,1.052857142857142918e+02,1.028928571428571388e+02,9.753571428571429180e+01,9.496428571428570820e+01,8.978571428571429180e+01,8.628571428571429180e+01,8.128571428571429180e+01,8.021428571428570820e+01
2.426269917854506630e+01,2.530578299640665918e+01,2.403632455179418059e+01,2.421165177414901137e+01,2.383668391366550665e+01,2.278098361102334835e+01,2.403006195478947049e+01,2.427552307177258939e+01,2.436698586202241046e+01,2.484469618593530882e+01,2.485509022723678640e+01,2.425510150421127165e+01,2.413722990210224495e+01,2.366957381301564212e+01,2.285881690298257141e+01,2.212280197775450574e+01,2.185971040008330846e+01,2.042295127486500661e+01
1.061071428571428612e+02,8.332142857142856940e+01,7.789285714285713880e+01,7.500000000000000000e+01,7.242857142857143060e+01,6.992857142857143060e+01,6.985714285714286120e+01,6.828571428571429180e+01,6.735714285714286120e+01,6.878571428571429180e+01,6.657142857142856940e+01,6.557142857142856940e+01,6.225000000000000000e+01,5.985714285714285410e+01,5.582142857142856940e+01,5.339285714285714590e+01,4.928571428571428470e+01,4.900000000000000000e+01
2.263110893961528092e+01,2.299853034346289959e+01,2.065419238956842207e+01,2.090625333653614248e+01,2.067163095961738861e+01,1.821680654824896806e+01,1.858708131570781674e+01,1.807100507691245994e+01,1.886079510086291933e+01,1.908506735430523094e+01,1.901207994075002006e+01,1.787741706221361326e+01,1.863680115102527779e+01,1.762448436067256452e+01,1.642309691394707372e+01,1.538863051020433836e+01,1.488733196584345997e+01,1.420764381792923636e+01
