1,1,1,3,8,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,1,3,8,23,24,24,24,1,8,8,8,2,2,2,2,2,2,2,2,2
1,3,1,3,7,24,24,24,24,24,24,24,24,3,3,3,3,3,3,3,3,3
1,4,1,3,18,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,15,15
1,5,1,3,16,16,24,5,5,5,5,5,5,5,5,5,5,5,5,15,15,15
1,6,1,3,7,16,16,16,16,29,29,29,29,6,6,6,6,6,6,6,6,6
1,7,1,3,16,18,18,25,25,25,25,7,7,7,7,7,7,7,7,7,7,7
1,8,1,3,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,9,1,3,1,1,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,10,1,3,23,23,23,23,1,1,1,10,10,10,10,10,10,10,10,10,10,10
1,11,1,3,12,12,12,26,26,26,26,26,26,26,26,11,11,11,11,11,11,11
1,12,1,3,23,23,23,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12
1,13,1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13
1,14,1,3,11,11,11,11,11,11,14,14,14,14,14,14,14,14,14,14,14,14
1,15,1,3,16,24,24,24,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,16,1,3,16,16,16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,17,1,3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1,18,1,3,18,18,18,18,18,18,6,6,6,30,30,30,30,30,30,30,30,4
1,19,1,3,16,24,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1,20,1,3,4,4,4,4,4,3,3,24,24,24,24,24,1,1,1,1,1,1
1,21,1,3,25,16,16,16,16,29,29,29,29,29,29,21,21,21,21,21,21,21
1,22,1,3,12,12,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1,23,1,3,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1,24,1,3,16,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1,25,1,3,23,23,23,23,24,25,25,25,25,25,25,25,25,25,25,25,25,25
1,26,1,3,17,17,17,33,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1,27,1,3,18,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,27,27
1,28,1,3,17,17,17,17,17,17,12,12,12,28,11,11,11,11,11,11,11,11
1,29,1,3,7,18,18,18,18,18,18,32,32,32,32,29,29,29,29,29,29,29
1,30,1,3,23,23,23,23,24,24,24,4,4,4,4,4,4,4,4,4,4,4
1,31,1,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1,32,1,3,12,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1,33,1,3,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
