0	0.4987	0.3661	0.1198	0.3105	0.0501	0.0793	-0.092	-0.0081	0.139	-0.3147	-0.1112	0.0562	-0.2342	-0.1693	-0.0983	0.022	
0.02	0.5803	0.3195	0.1418	0.3953	0.0544	0.0983	-0.0812	-0.0142	0.1549	-0.3146	-0.138	0.117	-0.2047	-0.1553	-0.0055	0.0781	
0.04	0.662	0.2728	0.1638	0.4802	0.0586	0.1172	-0.0704	-0.0204	0.1707	-0.3146	-0.1648	0.1777	-0.1751	-0.1413	0.0873	0.1343	
0.06	0.7437	0.2261	0.1858	0.565	0.0629	0.1361	-0.0596	-0.0266	0.1866	-0.3145	-0.1916	0.2385	-0.1456	-0.1272	0.1801	0.1904	
0.08	0.8253	0.1794	0.2078	0.6499	0.0671	0.1551	-0.0488	-0.0328	0.2024	-0.3145	-0.2184	0.2992	-0.1161	-0.1132	0.2728	0.2466	
0.1	0.8988	0.1369	0.229	0.7253	0.0691	0.1719	-0.0393	-0.0359	0.2166	-0.314	-0.2402	0.3516	-0.0905	-0.0975	0.3459	0.2974	
0.12	0.9669	0.0999	0.2451	0.7829	0.0652	0.1867	-0.0297	-0.0424	0.2296	-0.3129	-0.2604	0.4003	-0.0645	-0.0784	0.4131	0.3407	
0.14	1.0287	0.0685	0.2565	0.8244	0.056	0.199	-0.0196	-0.0509	0.2414	-0.3111	-0.2783	0.4442	-0.0389	-0.0561	0.4721	0.3762	
0.16	1.0828	0.0429	0.2644	0.8523	0.0427	0.21	-0.0085	-0.0597	0.2519	-0.3084	-0.2929	0.4816	-0.015	-0.0314	0.5201	0.4044	
0.18	1.1284	0.0225	0.2698	0.8704	0.0268	0.2221	0.0054	-0.067	0.2612	-0.3047	-0.3036	0.5117	0.0066	-0.005	0.5558	0.4265	
0.2	1.1653	0.0067	0.2737	0.8829	0.0096	0.2392	0.024	-0.0722	0.2698	-0.2997	-0.3108	0.5351	0.0253	0.0222	0.5807	0.4453	
0.22	1.1944	-0.0055	0.2765	0.8941	-0.0077	0.2653	0.049	-0.0753	0.2786	-0.2936	-0.3153	0.5536	0.0415	0.0491	0.5988	0.4644	
0.24	1.2175	-0.0151	0.2785	0.9068	-0.0238	0.3029	0.0814	-0.0769	0.2887	-0.2863	-0.3182	0.57	0.056	0.0742	0.6145	0.4876	
0.26	1.236	-0.0226	0.2794	0.9222	-0.0381	0.3532	0.1213	-0.0773	0.3013	-0.2776	-0.3202	0.5866	0.0695	0.0963	0.6307	0.5182	
0.28	1.2512	-0.0285	0.2791	0.94	-0.0499	0.4156	0.1681	-0.0766	0.3171	-0.2675	-0.3214	0.6046	0.083	0.114	0.6483	0.5575	
0.3	1.2638	-0.0329	0.2776	0.9594	-0.0588	0.4893	0.2209	-0.0749	0.3365	-0.256	-0.3218	0.6242	0.0967	0.1264	0.6669	0.6052	
0.32	1.2739	-0.0361	0.2748	0.9795	-0.0642	0.5725	0.2786	-0.0722	0.3599	-0.2429	-0.3212	0.645	0.1107	0.1331	0.6851	0.6592	
0.34	1.2821	-0.0381	0.2711	0.9998	-0.0653	0.6628	0.3401	-0.0683	0.3872	-0.2282	-0.3193	0.6666	0.1251	0.1348	0.7019	0.7164	
0.36	1.2889	-0.039	0.2668	1.0201	-0.0611	0.7558	0.4036	-0.0634	0.4189	-0.2118	-0.3164	0.6886	0.1397	0.1323	0.7168	0.7733	
0.38	1.2946	-0.0387	0.2621	1.0405	-0.0505	0.8467	0.4672	-0.0574	0.4554	-0.1935	-0.3123	0.7108	0.1544	0.127	0.7296	0.8262	
0.4	1.2998	-0.0374	0.2575	1.0612	-0.0329	0.9306	0.5283	-0.0503	0.4966	-0.1733	-0.3074	0.7329	0.1691	0.1205	0.7404	0.872	
0.42	1.3049	-0.0351	0.2531	1.0823	-0.0089	1.0048	0.5852	-0.042	0.5422	-0.151	-0.3017	0.7542	0.1841	0.1144	0.7495	0.9081	
0.44	1.3104	-0.0323	0.2492	1.1036	0.0204	1.0685	0.6368	-0.0325	0.591	-0.1267	-0.2952	0.774	0.1993	0.1103	0.7573	0.933	
0.46	1.3165	-0.0292	0.2459	1.1252	0.0532	1.1224	0.6834	-0.0217	0.6419	-0.1004	-0.2879	0.7923	0.215	0.1096	0.7644	0.9469	
0.48	1.3237	-0.0265	0.2434	1.1473	0.0876	1.1677	0.7253	-0.0097	0.6941	-0.0722	-0.2797	0.8092	0.2316	0.1134	0.7711	0.9516	
0.5	1.3319	-0.0246	0.2416	1.1702	0.1225	1.2054	0.763	0.0033	0.7472	-0.042	-0.2704	0.8253	0.2494	0.1221	0.7777	0.9506	
0.52	1.3409	-0.0239	0.2406	1.1946	0.1566	1.236	0.7962	0.0172	0.801	-0.0095	-0.2597	0.8414	0.269	0.1356	0.7844	0.9476	
0.54	1.3504	-0.0245	0.2402	1.2211	0.1893	1.2604	0.8246	0.0322	0.8551	0.0255	-0.2474	0.8579	0.2906	0.1529	0.7912	0.9464	
0.56	1.3598	-0.0267	0.2402	1.2501	0.2196	1.2797	0.8481	0.0484	0.9088	0.0629	-0.2335	0.8748	0.3145	0.1723	0.7983	0.9497	
0.58	1.3689	-0.0303	0.2403	1.2813	0.2472	1.2947	0.8668	0.0658	0.961	0.1025	-0.2179	0.8922	0.3404	0.1924	0.8055	0.959	
0.6	1.3771	-0.0354	0.2404	1.3139	0.2717	1.3062	0.8819	0.0842	1.0105	0.1434	-0.2012	0.9097	0.368	0.2115	0.8129	0.9748	
