0	0.4299	0.4116	0.4422	0.2555	0.3201	-0.0305	0.192	0.3201	-0.0999	0.113	0.2474	-0.1257	0.0607	0.148	-0.0995	0.0538	
0.02	0.4733	0.3819	0.4114	0.2556	0.329	0.0243	0.2029	0.3293	-0.0264	0.1072	0.2474	-0.0747	0.046	0.148	-0.0837	0.0538	
0.04	0.5166	0.3522	0.3805	0.2557	0.3379	0.0792	0.2138	0.3384	0.047	0.1014	0.2473	-0.0238	0.0313	0.148	-0.0679	0.0538	
0.06	0.56	0.3225	0.3497	0.2558	0.3468	0.134	0.2246	0.3476	0.1205	0.0956	0.2473	0.0272	0.0166	0.148	-0.052	0.0538	
0.08	0.6033	0.2928	0.3188	0.2559	0.3557	0.1889	0.2355	0.3567	0.194	0.0898	0.2473	0.0782	0.0019	0.148	-0.0362	0.0538	
0.1	0.6526	0.2657	0.29	0.2562	0.3645	0.2438	0.2461	0.3655	0.2626	0.0848	0.2473	0.1256	-0.009	0.148	-0.0227	0.0538	
0.12	0.7024	0.2389	0.2595	0.2568	0.373	0.3039	0.2585	0.3752	0.335	0.0797	0.2474	0.1717	-0.0198	0.148	-0.0083	0.0538	
0.14	0.7529	0.2129	0.2274	0.2576	0.3812	0.3674	0.2725	0.3856	0.4082	0.0748	0.2478	0.2156	-0.0301	0.148	0.0065	0.0538	
0.16	0.8049	0.1886	0.1941	0.2588	0.3889	0.4312	0.2876	0.3963	0.4783	0.0706	0.2484	0.2559	-0.0389	0.148	0.0207	0.0538	
0.18	0.859	0.167	0.1605	0.2604	0.3963	0.4923	0.3031	0.407	0.5419	0.0675	0.2496	0.292	-0.0455	0.148	0.0337	0.0538	
0.2	0.9151	0.1486	0.1279	0.2623	0.4033	0.5482	0.3183	0.4176	0.5965	0.0658	0.2515	0.3234	-0.0495	0.148	0.0452	0.0538	
0.22	0.9718	0.1337	0.0972	0.2647	0.4099	0.5974	0.3327	0.428	0.6412	0.0655	0.2541	0.3508	-0.0512	0.148	0.0552	0.0538	
0.24	1.027	0.1221	0.0692	0.2675	0.4161	0.6391	0.3463	0.4385	0.6763	0.0668	0.2577	0.3745	-0.0514	0.148	0.0643	0.0538	
0.26	1.0787	0.1132	0.0445	0.2706	0.4218	0.6736	0.3589	0.4494	0.7033	0.0692	0.2622	0.3953	-0.0509	0.148	0.0731	0.0538	
0.28	1.1259	0.1066	0.023	0.2741	0.4272	0.701	0.3705	0.4613	0.7238	0.0725	0.2676	0.4133	-0.0504	0.148	0.0821	0.0538	
0.3	1.1683	0.1017	0.0053	0.2778	0.4326	0.7222	0.381	0.4748	0.7396	0.0765	0.2739	0.4289	-0.0502	0.148	0.0916	0.0538	
0.32	1.2064	0.0984	-0.0084	0.2817	0.4383	0.7381	0.3903	0.4903	0.7522	0.0808	0.281	0.4426	-0.0503	0.148	0.1015	0.0538	
0.34	1.2407	0.0965	-0.0177	0.2857	0.4451	0.7502	0.3983	0.5083	0.7626	0.0854	0.289	0.4551	-0.0505	0.148	0.1115	0.0538	
0.36	1.2714	0.0957	-0.023	0.2897	0.4533	0.7597	0.4054	0.5288	0.7718	0.0901	0.2979	0.4673	-0.0506	0.148	0.1215	0.0538	
0.38	1.2984	0.0955	-0.025	0.2936	0.4631	0.7681	0.4117	0.5514	0.7803	0.0948	0.3079	0.48	-0.0507	0.148	0.1308	0.0538	
0.4	1.3218	0.0957	-0.025	0.2975	0.4741	0.7762	0.4176	0.5753	0.7888	0.0994	0.319	0.4934	-0.0506	0.148	0.1392	0.0538	
0.42	1.3419	0.0959	-0.0244	0.3013	0.4858	0.7844	0.4235	0.5993	0.7975	0.1039	0.3311	0.5072	-0.0506	0.148	0.1465	0.0538	
0.44	1.3594	0.096	-0.0238	0.305	0.4975	0.7931	0.4296	0.6223	0.8064	0.1082	0.3438	0.521	-0.0505	0.148	0.1526	0.0538	
0.46	1.3752	0.096	-0.0236	0.3087	0.5085	0.8022	0.4362	0.6433	0.8156	0.1128	0.3563	0.5341	-0.0505	0.148	0.1574	0.0538	
0.48	1.39	0.0959	-0.0238	0.3123	0.5186	0.8118	0.4436	0.6616	0.8251	0.118	0.3682	0.5461	-0.0505	0.148	0.1608	0.0538	
0.5	1.4045	0.0959	-0.024	0.3157	0.5274	0.822	0.452	0.6767	0.8351	0.1245	0.3789	0.5568	-0.0506	0.148	0.1631	0.0538	
0.52	1.4191	0.0959	-0.0242	0.3189	0.5345	0.8324	0.4618	0.6881	0.8456	0.1324	0.3883	0.5658	-0.0506	0.148	0.1643	0.0538	
0.54	1.4336	0.0959	-0.0242	0.3222	0.5395	0.8429	0.4729	0.696	0.8568	0.1417	0.3962	0.5729	-0.0506	0.148	0.1648	0.0538	
0.56	1.4479	0.0959	-0.0241	0.3263	0.5425	0.8531	0.4852	0.7007	0.8683	0.1519	0.4022	0.5779	-0.0506	0.148	0.1648	0.0538	
0.58	1.4614	0.0959	-0.024	0.332	0.5438	0.8625	0.4981	0.7029	0.8798	0.1624	0.4063	0.5808	-0.0506	0.148	0.1646	0.0538	
0.6	1.4739	0.0959	-0.024	0.3401	0.5439	0.8709	0.5108	0.7035	0.8908	0.1725	0.4087	0.582	-0.0506	0.148	0.1645	0.0538	
0.62	1.4849	0.0959	-0.024	0.3512	0.5435	0.878	0.5229	0.7033	0.9009	0.1817	0.4096	0.5822	-0.0506	0.148	0.1645	0.0538	
0.64	1.4971	0.0959	-0.024	0.3621	0.5434	0.8847	0.5364	0.7031	0.9119	0.1925	0.4094	0.5818	-0.0506	0.148	0.1645	0.0538	
0.66	1.5092	0.0959	-0.0241	0.373	0.5432	0.8914	0.5498	0.7029	0.9229	0.2033	0.4091	0.5814	-0.0506	0.148	0.1646	0.0538	
0.68	1.5214	0.0959	-0.0241	0.384	0.543	0.8982	0.5633	0.7027	0.9339	0.214	0.4089	0.5811	-0.0506	0.148	0.1646	0.0538	
0.7	1.5336	0.0959	-0.0241	0.3949	0.5429	0.9049	0.5767	0.7025	0.9449	0.2248	0.4087	0.5807	-0.0506	0.148	0.1647	0.0538	
