0	0.3927	0.2682	0.1044	0.0862	-0.0045	0.0642	0.0447	0.1891	0.119	0.0078	0.1209	-0.0635	-0.0294	0.2437	-0.1939	-0.2438	
0.02	0.4569	0.2421	0.1051	0.0959	0.0339	0.0793	0.0483	0.2356	0.1255	0.0078	0.1497	-0.0485	-0.0294	0.267	-0.1938	-0.2431	
0.04	0.521	0.216	0.1058	0.1056	0.0723	0.0945	0.0518	0.2821	0.132	0.0078	0.1785	-0.0335	-0.0294	0.2903	-0.1937	-0.2423	
0.06	0.5852	0.19	0.1066	0.1154	0.1108	0.1096	0.0553	0.3286	0.1384	0.0078	0.2074	-0.0186	-0.0294	0.3136	-0.1936	-0.2416	
0.08	0.6494	0.1639	0.1073	0.1251	0.1492	0.1247	0.0588	0.3751	0.1449	0.0078	0.2362	-0.0036	-0.0294	0.3369	-0.1935	-0.2409	
0.1	0.7111	0.1378	0.1088	0.1347	0.1865	0.1394	0.0622	0.4197	0.1509	0.0078	0.2662	0.011	-0.0294	0.3593	-0.1929	-0.2394	
0.12	0.7726	0.1137	0.1109	0.1439	0.2261	0.1549	0.0659	0.4671	0.1558	0.0078	0.2996	0.0228	-0.0294	0.3797	-0.1916	-0.2372	
0.14	0.8337	0.0915	0.1137	0.1525	0.2678	0.1707	0.0695	0.5176	0.1598	0.0078	0.3367	0.032	-0.0294	0.3987	-0.1894	-0.2342	
0.16	0.8938	0.0713	0.1172	0.1601	0.3111	0.1856	0.073	0.5716	0.1627	0.0078	0.3772	0.0392	-0.0294	0.4173	-0.186	-0.2307	
0.18	0.9513	0.0527	0.1216	0.1667	0.3557	0.199	0.0761	0.6291	0.1646	0.0078	0.4205	0.0445	-0.0294	0.4364	-0.1811	-0.2269	
0.2	1.0046	0.0356	0.1268	0.1721	0.4018	0.2103	0.0786	0.6905	0.1654	0.0078	0.4664	0.0482	-0.0294	0.457	-0.1747	-0.223	
0.22	1.0527	0.0202	0.1331	0.1763	0.4497	0.2194	0.0804	0.7557	0.1652	0.0078	0.5148	0.0504	-0.0294	0.48	-0.167	-0.2193	
0.24	1.0953	0.0068	0.1403	0.1793	0.5003	0.2265	0.0815	0.8246	0.1638	0.0078	0.5657	0.0508	-0.0294	0.5056	-0.1583	-0.2159	
0.26	1.1327	-0.0043	0.1484	0.1813	0.5536	0.2317	0.0819	0.8967	0.1612	0.0078	0.6183	0.0495	-0.0294	0.5337	-0.1491	-0.213	
0.28	1.1647	-0.0131	0.1571	0.1824	0.6085	0.2351	0.0819	0.9707	0.1574	0.0078	0.6712	0.0465	-0.0294	0.5632	-0.1402	-0.2108	
0.3	1.1909	-0.0199	0.1663	0.1828	0.6635	0.237	0.0818	1.045	0.1523	0.0078	0.7225	0.0423	-0.0294	0.5931	-0.1319	-0.2093	
0.32	1.2109	-0.025	0.1757	0.1828	0.7171	0.2378	0.0817	1.1179	0.146	0.0078	0.7705	0.037	-0.0294	0.6222	-0.1248	-0.2084	
0.34	1.224	-0.0293	0.1859	0.1827	0.7736	0.2376	0.0817	1.1926	0.1389	0.0078	0.8189	0.0304	-0.0294	0.653	-0.118	-0.2083	
0.36	1.237	-0.0336	0.1962	0.1825	0.8301	0.2375	0.0817	1.2673	0.1319	0.0078	0.8672	0.0237	-0.0294	0.6838	-0.1111	-0.2082	
0.38	1.2501	-0.0379	0.2064	0.1824	0.8866	0.2373	0.0818	1.3421	0.1248	0.0078	0.9155	0.0171	-0.0294	0.7146	-0.1043	-0.2081	
0.4	1.2632	-0.0422	0.2166	0.1823	0.9431	0.2371	0.0818	1.4168	0.1177	0.0078	0.9638	0.0104	-0.0294	0.7454	-0.0975	-0.208	
