0	0.6014	0.5702	-0.2104	0.2142	0.3612	0.0996	0.0612	0.4601	0.1669	-0.0196	0.4111	0.1261	0.1039	0.4401	-0.0271	0.0122	
0.02	0.5806	0.5633	-0.2104	0.2142	0.3735	0.1195	0.0682	0.4874	0.2246	-0.0054	0.4555	0.1865	0.1256	0.477	0.0318	0.024	
0.04	0.5597	0.5564	-0.2104	0.2142	0.3859	0.1394	0.0752	0.5146	0.2823	0.0088	0.4999	0.247	0.1473	0.5139	0.0907	0.0358	
0.06	0.5388	0.5495	-0.2104	0.2142	0.3983	0.1594	0.0822	0.5419	0.34	0.023	0.5443	0.3075	0.1689	0.5509	0.1496	0.0475	
0.08	0.5179	0.5427	-0.2104	0.2142	0.4106	0.1793	0.0892	0.5692	0.3977	0.0372	0.5887	0.3679	0.1906	0.5878	0.2085	0.0593	
0.1	0.4942	0.5356	-0.2104	0.2142	0.4247	0.2062	0.0974	0.5996	0.4601	0.0517	0.6339	0.433	0.2153	0.6286	0.2661	0.0754	
0.12	0.4692	0.5285	-0.2104	0.2142	0.4419	0.2446	0.1087	0.6327	0.534	0.0694	0.6794	0.504	0.2465	0.6725	0.3242	0.096	
0.14	0.4423	0.5211	-0.2104	0.2142	0.462	0.2973	0.1244	0.668	0.6192	0.0905	0.7247	0.5787	0.2841	0.7203	0.3822	0.1205	
0.16	0.4129	0.5134	-0.2104	0.2142	0.4849	0.3662	0.1454	0.7051	0.7144	0.1149	0.7696	0.6542	0.3271	0.7726	0.4389	0.148	
0.18	0.3804	0.5055	-0.2104	0.2142	0.5104	0.4507	0.1719	0.7431	0.8161	0.1418	0.8141	0.7269	0.3739	0.8298	0.4926	0.1772	
0.2	0.345	0.4972	-0.2104	0.2142	0.5384	0.5479	0.2038	0.7812	0.9197	0.1701	0.8578	0.7937	0.4223	0.8913	0.5413	0.2068	
0.22	0.3078	0.4889	-0.2104	0.2142	0.5685	0.6529	0.2404	0.8187	1.0197	0.1985	0.9001	0.8519	0.4706	0.9556	0.5829	0.2353	
0.24	0.2702	0.4808	-0.2104	0.2142	0.6001	0.7602	0.2809	0.855	1.1114	0.2263	0.9401	0.9	0.5172	1.0205	0.6165	0.2612	
0.26	0.2337	0.4732	-0.2104	0.2142	0.6323	0.8648	0.3237	0.8896	1.1918	0.2529	0.9772	0.9372	0.5608	1.0841	0.6424	0.2833	
0.28	0.1992	0.4663	-0.2104	0.2142	0.6642	0.9628	0.3672	0.9224	1.2592	0.2779	1.0114	0.9637	0.5998	1.145	0.6618	0.3009	
0.3	0.1672	0.4603	-0.2104	0.2142	0.6951	1.0505	0.4094	0.9533	1.3132	0.3005	1.0432	0.9806	0.633	1.2021	0.6761	0.3137	
0.32	0.1385	0.4555	-0.2104	0.2142	0.7249	1.1251	0.4484	0.9825	1.3534	0.32	1.0733	0.9896	0.6596	1.2542	0.686	0.3224	
0.34	0.1135	0.4517	-0.2104	0.2142	0.7535	1.1841	0.4824	1.0101	1.3801	0.3355	1.1019	0.9932	0.6796	1.2999	0.6922	0.3279	
0.36	0.093	0.4489	-0.2104	0.2142	0.7804	1.227	0.5104	1.0363	1.3948	0.3471	1.1291	0.9937	0.6936	1.338	0.6952	0.331	
0.38	0.0771	0.4472	-0.2104	0.2142	0.805	1.2554	0.5323	1.061	1.4002	0.355	1.1542	0.993	0.7029	1.3681	0.6959	0.3325	
0.4	0.0653	0.4462	-0.2104	0.2142	0.8264	1.2728	0.5486	1.0843	1.4002	0.3602	1.1767	0.9924	0.7087	1.3909	0.6954	0.3331	
0.42	0.0567	0.4459	-0.2104	0.2142	0.8441	1.2834	0.5603	1.106	1.3983	0.3637	1.1961	0.9923	0.712	1.4077	0.6948	0.3332	
0.44	0.0506	0.4459	-0.2104	0.2142	0.8582	1.2905	0.5684	1.1262	1.3967	0.366	1.2128	0.9925	0.7137	1.4197	0.6944	0.3331	
0.46	0.0463	0.446	-0.2104	0.2142	0.8719	1.2971	0.5736	1.1444	1.3971	0.3671	1.2298	0.9926	0.714	1.4274	0.6946	0.3331	
0.48	0.0421	0.4461	-0.2104	0.2142	0.8856	1.3036	0.5788	1.1625	1.3975	0.3682	1.2468	0.9928	0.7142	1.4351	0.6948	0.333	
0.5	0.0379	0.4462	-0.2104	0.2142	0.8993	1.3102	0.584	1.1807	1.3979	0.3693	1.2639	0.993	0.7144	1.4429	0.695	0.333	
0.52	0.0336	0.4463	-0.2104	0.2142	0.913	1.3167	0.5892	1.1989	1.3983	0.3705	1.2809	0.9932	0.7147	1.4506	0.6952	0.3329	
