0	0.2234	0.3606	0.1459	0.2823	0.2322	0.0125	-0.0376	0.2625	0.1329	-0.1609	0.3759	0.1553	-0.1255	0.3034	0.1227	-0.0157	
0.02	0.2234	0.3535	0.1452	0.2808	0.2322	0.0135	-0.0376	0.2653	0.1485	-0.1612	0.3874	0.1894	-0.1381	0.3132	0.1801	-0.0072	
0.04	0.2234	0.3464	0.1445	0.2792	0.2322	0.0145	-0.0376	0.2682	0.1641	-0.1614	0.3988	0.2236	-0.1507	0.323	0.2376	0.0012	
0.06	0.2234	0.3393	0.1438	0.2776	0.2322	0.0155	-0.0377	0.271	0.1797	-0.1617	0.4103	0.2577	-0.1633	0.3329	0.295	0.0096	
0.08	0.2234	0.3323	0.1432	0.276	0.2322	0.0165	-0.0377	0.2738	0.1953	-0.1619	0.4217	0.2919	-0.1759	0.3427	0.3524	0.0181	
0.1	0.2234	0.3254	0.1421	0.274	0.2322	0.0182	-0.0378	0.2752	0.2093	-0.1624	0.4296	0.327	-0.1886	0.3546	0.406	0.0274	
0.12	0.2234	0.3192	0.1408	0.2714	0.2322	0.0208	-0.0379	0.2809	0.2223	-0.163	0.4426	0.363	-0.1981	0.3692	0.4568	0.0386	
0.14	0.2234	0.3136	0.139	0.2684	0.2322	0.0241	-0.0382	0.2899	0.2343	-0.164	0.4593	0.3994	-0.2047	0.3859	0.5042	0.0514	
0.16	0.2234	0.3086	0.1369	0.2649	0.2322	0.0284	-0.0385	0.3006	0.2449	-0.1652	0.4773	0.4355	-0.2094	0.4043	0.5476	0.0653	
0.18	0.2234	0.3038	0.1344	0.2611	0.2322	0.0335	-0.039	0.3119	0.254	-0.1667	0.4945	0.4707	-0.2127	0.4235	0.5869	0.0798	
0.2	0.2234	0.2992	0.1317	0.2572	0.2322	0.0393	-0.0396	0.323	0.2619	-0.1686	0.5098	0.5045	-0.2152	0.4429	0.6218	0.0944	
0.22	0.2234	0.2946	0.1287	0.2533	0.2322	0.0456	-0.0403	0.3339	0.2687	-0.1707	0.523	0.5366	-0.2169	0.4618	0.6525	0.1089	
0.24	0.2234	0.2901	0.1258	0.2494	0.2322	0.0524	-0.0412	0.3449	0.2748	-0.1732	0.5346	0.5671	-0.2176	0.4797	0.6796	0.1232	
0.26	0.2234	0.2857	0.1229	0.2458	0.2322	0.0593	-0.0422	0.3564	0.2806	-0.1758	0.5453	0.596	-0.2173	0.4961	0.7039	0.1376	
0.28	0.2234	0.2813	0.1202	0.2425	0.2322	0.0662	-0.0433	0.3686	0.286	-0.1787	0.5554	0.6232	-0.2158	0.5109	0.7264	0.1522	
0.3	0.2235	0.2769	0.1178	0.2394	0.2322	0.0731	-0.0445	0.3811	0.2911	-0.1817	0.5649	0.6488	-0.2132	0.5241	0.748	0.1674	
0.32	0.2236	0.2727	0.1159	0.2365	0.2322	0.0799	-0.0459	0.3939	0.296	-0.1848	0.5737	0.6734	-0.2096	0.5361	0.7693	0.183	
0.34	0.2238	0.2685	0.1144	0.2339	0.2322	0.0865	-0.0472	0.4066	0.3005	-0.1881	0.5816	0.6976	-0.2053	0.547	0.7907	0.1993	
