0	0.4653	0.3479	0.2438	0.1278	0.0931	-0.1358	0.0927	-0.0283	0.0092	0.0401	-0.0138	0.1667	-0.0585	0.1087	-0.2531	-0.047	
0.02	0.4974	0.3302	0.2487	0.1382	0.0931	-0.0762	0.1045	-0.0408	0.0863	0.0524	-0.0151	0.2471	-0.0272	0.1087	-0.2068	-0.0365	
0.04	0.5295	0.3125	0.2536	0.1486	0.0931	-0.0166	0.1163	-0.0532	0.1634	0.0648	-0.0165	0.3275	0.0041	0.1087	-0.1604	-0.0259	
0.06	0.5616	0.2948	0.2585	0.1589	0.0931	0.0429	0.1281	-0.0657	0.2405	0.0771	-0.0178	0.4078	0.0354	0.1087	-0.1141	-0.0154	
0.08	0.5938	0.2771	0.2634	0.1693	0.0931	0.1025	0.1398	-0.0782	0.3177	0.0894	-0.0191	0.4882	0.0666	0.1087	-0.0678	-0.0048	
0.1	0.6276	0.2607	0.2693	0.18	0.0931	0.159	0.1516	-0.0904	0.3872	0.1022	-0.0215	0.562	0.096	0.1087	-0.0246	0.0058	
0.12	0.6596	0.2461	0.2766	0.1921	0.0931	0.2172	0.1653	-0.1037	0.4567	0.1173	-0.025	0.6312	0.1267	0.1087	0.0175	0.0177	
0.14	0.6897	0.2332	0.2855	0.2052	0.0931	0.2753	0.181	-0.1172	0.5238	0.1341	-0.0297	0.6945	0.1577	0.1087	0.0573	0.0304	
0.16	0.7185	0.2222	0.2957	0.2186	0.0931	0.3306	0.1981	-0.1299	0.5861	0.1519	-0.0355	0.7505	0.1876	0.1087	0.0935	0.0432	
0.18	0.7464	0.2127	0.3069	0.2317	0.0931	0.3809	0.2162	-0.1413	0.6414	0.1697	-0.0423	0.7984	0.2155	0.1087	0.1253	0.0553	
0.2	0.7735	0.2045	0.3183	0.2442	0.0931	0.4253	0.2344	-0.1507	0.6887	0.1869	-0.0498	0.8386	0.2406	0.1087	0.1525	0.0663	
0.22	0.7996	0.1975	0.3294	0.2557	0.0931	0.464	0.2521	-0.1577	0.7282	0.2027	-0.0575	0.8722	0.2631	0.1087	0.1755	0.0759	
0.24	0.8243	0.1912	0.3395	0.2663	0.0931	0.4973	0.2688	-0.1624	0.7608	0.2171	-0.065	0.9006	0.2832	0.1087	0.1951	0.0838	
0.26	0.8471	0.1856	0.3483	0.276	0.0931	0.5257	0.2844	-0.165	0.7882	0.2299	-0.0714	0.9246	0.3016	0.1087	0.2118	0.0903	
